Subject,Timestamp,Confidence rating,Study-test lag,Reaction time,Word
0,608084,5.0,90.0,1548.5999999940395,MARKER
0,612106,2.0,0.0,2455.5999999940395,SKIRT
0,616121,8.0,100.0,1171.5,DOVE
0,620137,7.0,90.0,952.2000000178814,ROOF
0,624153,8.0,80.0,900.8000000119208,FRISBEE
0,628170,8.0,20.0,856.3999999761581,BLUEBIRD
0,632193,6.0,0.0,790.6999999880791,WHISK
0,636209,1.0,0.0,1471.0,GRATER
0,640225,1.0,0.0,509.90000000596046,FORK
0,644241,2.0,0.0,668.1999999880791,TONGS
0,648265,2.0,0.0,738.2999999821186,PANDA
0,652281,7.0,10.0,936.5,WHISK
0,727809,7.0,40.0,1195.800000011921,LADYBUG
0,731842,2.0,0.0,716.4000000059605,KNIFE
0,735858,7.0,30.0,954.0,SODA
0,739873,1.0,120.0,633.0,LILAC
0,743889,5.0,40.0,1389.9000000059605,GOOSE
0,747906,7.0,100.0,1472.0,BASEBALL
0,751922,4.0,130.0,986.6999999880792,AXE
0,755938,2.0,0.0,1028.800000011921,CRICKET
0,759954,7.0,30.0,1649.699999988079,UNDERWEAR
0,763970,1.0,20.0,1086.0999999940395,PANDA
0,767994,5.0,0.0,947.3000000119208,DRESSER
0,772011,3.0,0.0,1007.6999999880792,BUTTERFLY
0,776026,7.0,60.0,1467.199999988079,WASHER
0,780042,2.0,30.0,694.4000000059605,JACKET
0,784058,6.0,30.0,1465.2999999821186,PANTS
0,788074,7.0,20.0,993.9000000059604,GRATER
0,792090,2.0,0.0,792.5999999940395,JUICE
0,796105,1.0,0.0,952.0999999940396,SCREWDRIVER
0,800121,1.0,0.0,521.1999999880791,BIRCH
0,804138,2.0,0.0,1817.5999999940395,WALL
0,808170,5.0,60.0,1076.4000000059605,ROOM
0,812186,3.0,10.0,1338.7000000178814,JUICE
0,816202,2.0,0.0,629.5999999940395,OAK
0,820218,6.0,0.0,1079.2000000178814,TRUMPET
0,824234,6.0,40.0,1051.7999999821186,SHORTS
0,828250,1.0,0.0,1205.399999976158,VIOLIN
0,832265,1.0,0.0,657.5,GUITAR
0,836281,6.0,10.0,1017.0,SCREWDRIVER
0,840297,8.0,40.0,1014.6999999880792,TONGS
0,844313,3.0,0.0,1634.0999999940395,TROMBONE
0,848329,1.0,0.0,758.5999999940395,RECLINER
0,852345,6.0,20.0,1407.699999988079,BIRCH
0,856361,7.0,30.0,786.0,DRESSER
0,860377,1.0,0.0,784.5,BEAR
0,864393,8.0,10.0,1162.0,VIOLIN
0,868417,1.0,0.0,614.8000000119209,BEETLE
0,872433,8.0,50.0,1176.0,SKIRT
0,876449,5.0,80.0,1537.5,BINDER
0,880465,7.0,20.0,1676.300000011921,OAK
0,884481,1.0,0.0,629.5999999940395,LEVEL
0,888498,8.0,0.0,720.3000000119209,BEER
0,892513,8.0,10.0,908.9000000059604,BEER
0,896530,1.0,0.0,1703.5,VIOLET
0,900545,8.0,30.0,934.5999999940396,WALL
0,904561,1.0,0.0,728.3000000119209,SCANNER
0,908577,1.0,0.0,470.5,RADIO
0,912594,8.0,10.0,1067.4000000059605,SCANNER
0,916610,7.0,60.0,1975.7000000178812,FORK
0,920626,1.0,0.0,749.6999999880791,JEANS
0,924641,7.0,30.0,1028.0999999940395,GUITAR
0,928657,8.0,10.0,693.5,JEANS
0,932673,7.0,50.0,1103.2000000178814,KNIFE
0,936690,4.0,0.0,1393.800000011921,COAT
0,940705,3.0,0.0,1686.4000000059605,DRESS
0,944722,2.0,0.0,805.8000000119209,SOCKS
0,948746,2.0,0.0,911.0,SHOES
0,952762,6.0,0.0,2340.9000000059605,SHIRT
0,956778,8.0,10.0,747.2000000178814,SHIRT
0,1019691,1.0,0.0,2206.800000011921,ANT
0,1023706,1.0,0.0,824.0999999940395,BED
0,1027721,4.0,170.0,928.1999999880792,DUCK
0,1031737,2.0,30.0,634.0,BEETLE
0,1035754,1.0,60.0,774.0,BUTTERFLY
0,1039769,2.0,0.0,643.4000000059605,DAISY
0,1043794,1.0,0.0,731.4000000059605,BATHROOM
0,1047810,4.0,0.0,866.6999999880791,WATER
0,1051826,5.0,20.0,989.399999976158,SHOES
0,1055842,3.0,30.0,863.6999999880791,LEVEL
0,1059858,2.0,0.0,582.1000000238419,HILLS
0,1063873,5.0,70.0,1169.5,CRICKET
0,1067889,3.0,0.0,1205.5999999940395,CABINET
0,1071922,2.0,0.0,891.0999999940395,DESK
0,1075937,1.0,10.0,440.90000000596046,HILLS
0,1079953,1.0,0.0,706.0,ORCHID
0,1083969,7.0,30.0,1198.4000000059605,COAT
0,1087985,1.0,0.0,750.5,WHALE
0,1092001,1.0,0.0,545.5,DRYER
0,1096018,7.0,20.0,2427.199999988079,BED
0,1100041,1.0,50.0,1613.0,BEAR
0,1104058,1.0,0.0,905.4000000059604,FREEZER
0,1108073,8.0,10.0,1241.7000000178814,DRYER
0,1112089,3.0,0.0,1635.9000000059605,BLENDER
0,1116105,2.0,0.0,1176.0,REFRIGERATOR
0,1120121,8.0,30.0,864.4000000059605,SOCKS
0,1124137,3.0,0.0,1229.0999999940395,MIXER
0,1128154,2.0,0.0,941.600000023842,ELM
0,1132177,1.0,0.0,576.6999999880791,HICKORY
0,1136193,8.0,10.0,991.0999999940396,ELM
0,1140210,8.0,0.0,1147.800000011921,CEDAR
0,1144225,2.0,0.0,2104.5,EVERGREEN
0,1148241,8.0,10.0,1094.0999999940395,BLENDER
0,1152257,1.0,0.0,873.8000000119209,LOBSTER
0,1156282,6.0,30.0,1057.5,DESK
0,1160297,7.0,130.0,1655.5,SEAGULL
0,1164330,8.0,70.0,1145.300000011921,TROMBONE
0,1168345,8.0,0.0,839.0,SUNFLOWER
0,1172369,2.0,0.0,810.9000000059605,JELLYFISH
0,1176386,1.0,60.0,694.5,RADIO
0,1180409,1.0,0.0,1488.300000011921,PEN
0,1184425,4.0,0.0,1734.4000000059605,TEA
0,1188441,1.0,0.0,880.2000000178814,STEREO
0,1192458,7.0,10.0,873.7000000178814,LOBSTER
0,1196473,1.0,0.0,626.5,CALCULATOR
0,1200489,2.0,0.0,1075.0999999940395,HEADPHONES
0,1204505,8.0,10.0,912.7000000178814,PEN
0,1208521,6.0,0.0,1751.199999988079,FOLDER
0,1212537,7.0,40.0,951.0,WHALE
0,1216562,8.0,20.0,765.0,EVERGREEN
0,1220585,8.0,0.0,630.5999999940395,MICROWAVE
0,1224601,4.0,50.0,1031.800000011921,WATER
0,1228618,8.0,60.0,870.0999999940395,ANT
0,1232641,7.0,50.0,2244.800000011921,CABINET
0,1236657,8.0,10.0,666.0,FOLDER
0,1240681,8.0,20.0,527.3999999761581,SUNFLOWER
0,1244706,3.0,0.0,1555.9000000059605,PHONE
0,1248722,8.0,40.0,734.0999999940395,REFRIGERATOR
0,1299130,7.0,50.0,1097.800000011921,ORCHID
0,1303154,1.0,40.0,631.9000000059605,HICKORY
0,1307178,7.0,30.0,820.2000000178814,JELLYFISH
0,1311202,1.0,0.0,722.7000000178814,SHOVEL
0,1315226,8.0,10.0,671.4000000059605,SHOVEL
0,1319242,7.0,40.0,888.8000000119209,CEDAR
0,1323257,8.0,100.0,731.6000000238419,TRUMPET
0,1327273,3.0,0.0,1756.2000000178814,RULER
0,1331291,8.0,30.0,667.5,STEREO
0,1335314,2.0,0.0,1284.800000011921,OCEAN
0,1339330,7.0,80.0,1713.7999999821186,DRESS
0,1343354,8.0,70.0,733.2000000178814,BATHROOM
0,1347370,2.0,50.0,1543.699999988079,MIXER
0,1351386,8.0,30.0,648.8999999761581,CALCULATOR
0,1355401,1.0,70.0,759.5,DAISY
0,1359418,8.0,30.0,770.5999999940395,MICROWAVE
0,1363441,1.0,0.0,666.5,ORANGUTAN
0,1367458,8.0,10.0,756.2999999821186,ORANGUTAN
0,1371474,3.0,0.0,2011.2999999821184,TRUCK
0,1375489,1.0,0.0,827.7000000178814,SCOOTER
0,1379505,8.0,100.0,676.2000000178814,VIOLET
0,1383521,2.0,0.0,1010.6999999880792,JEEP
0,1387553,8.0,10.0,1069.4000000059605,JEEP
0,1391577,8.0,10.0,587.6000000238419,SCOOTER
0,1395601,8.0,20.0,667.3999999761581,RULER
0,1399625,2.0,70.0,937.0999999940396,FREEZER
0,1403650,1.0,0.0,1497.9000000059605,MOUSSE
0,1407673,1.0,0.0,677.0,BROWNIES
0,1411697,2.0,120.0,1961.0999999940395,RECLINER
0,1415713,8.0,50.0,844.2000000178814,TEA
0,1419738,8.0,10.0,954.0999999940396,MOUSSE
0,1423753,8.0,10.0,792.1000000238419,BROWNIES
0,1427777,2.0,0.0,768.9000000059605,CHEESECAKE
0,1431793,2.0,0.0,1728.7000000178814,CHICKEN
0,1435809,3.0,50.0,1006.5,HEADPHONES
0,1439826,6.0,20.0,1202.0,TRUCK
0,1443850,1.0,0.0,832.0999999940395,RATCHET
0,1447874,7.0,10.0,1409.0,CHICKEN
0,1451897,1.0,0.0,826.8000000119209,CALF
0,1455922,2.0,0.0,667.3000000119209,BULL
0,1459945,1.0,0.0,587.8000000119209,LAMB
0,1463978,1.0,0.0,548.1000000238419,ERASER
0,1468003,6.0,0.0,1859.899999976158,ROOSTER
0,1472026,5.0,40.0,1272.5,OCEAN
0,1476050,8.0,10.0,1192.4000000059605,ERASER
0,1480074,3.0,0.0,1101.4000000059605,COW
0,1484105,1.0,0.0,615.8999999761581,VACUUM
0,1488129,1.0,0.0,1995.800000011921,OVEN
0,1492146,1.0,0.0,1241.2999999821186,HEAD
0,1496170,2.0,0.0,1921.6000000238416,ELBOW
0,1500201,1.0,0.0,586.1999999880791,EYE
0,1504225,8.0,10.0,1207.4000000059605,HEAD
0,1508242,7.0,10.0,906.4000000059604,COW
0,1512257,7.0,0.0,1671.0999999940395,EAR
0,1516273,8.0,0.0,706.7000000178814,TRAIN
0,1520291,4.0,0.0,1929.0,BOAT
0,1524322,7.0,10.0,1090.2999999821186,OVEN
0,1528338,1.0,0.0,875.5999999940395,MOTORCYCLE
0,1573577,7.0,0.0,1302.9000000059605,VAN
0,1577594,8.0,20.0,897.9000000059605,VACUUM
0,1581617,1.0,0.0,817.2000000178814,MOPED
0,1585633,7.0,0.0,765.7000000178814,PLANE
0,1589650,1.0,0.0,766.0,ROACH
0,1593673,7.0,70.0,881.7999999821186,PHONE
0,1597691,2.0,30.0,1012.899999976158,CALF
0,1601714,7.0,30.0,1373.5999999940395,RATCHET
0,1605730,8.0,30.0,882.0,BULL
0,1609754,8.0,30.0,651.0999999940395,ROOSTER
0,1613778,2.0,0.0,1199.0,SOFA
0,1617793,1.0,0.0,668.7999999821186,NIGHTSTAND
0,1621810,4.0,0.0,1449.199999988079,STREAM
0,1625826,7.0,0.0,866.6999999880791,DOOR
0,1629851,7.0,20.0,1003.4000000059604,EAR
0,1633873,1.0,0.0,716.9000000059605,CARNATION
0,1637905,7.0,0.0,777.1999999880791,CHAIR
0,1641922,1.0,0.0,1248.699999988079,SHRIMP
0,1645954,7.0,10.0,738.9000000059605,NIGHTSTAND
0,1649977,1.0,0.0,690.5,OYSTER
0,1654009,1.0,0.0,803.0999999940395,SANDER
0,1658026,7.0,10.0,736.6000000238419,SHRIMP
0,1662050,8.0,10.0,666.9000000059605,SANDER
0,1666082,8.0,0.0,637.2000000178814,LAKE
0,1670105,4.0,0.0,1440.5999999940395,STRAINER
0,1674122,2.0,0.0,1983.5,LADLE
0,1678145,8.0,10.0,816.6999999880791,STRAINER
0,1682176,2.0,0.0,1186.699999988079,CORKSCREW
0,1686201,8.0,20.0,1987.800000011921,CARNATION
0,1690234,5.0,20.0,1467.300000011921,DOOR
0,1694265,2.0,0.0,2041.5,SPATULA
0,1698281,3.0,0.0,1064.600000023842,SPOON
0,1702306,2.0,0.0,1099.5,BUS
0,1706338,7.0,40.0,781.9000000059605,BOAT
0,1710361,4.0,30.0,1298.9000000059605,STREAM
0,1714393,7.0,0.0,1035.0,CAR
0,1718417,6.0,0.0,1311.300000011921,BIKE
0,1722442,2.0,50.0,1195.800000011921,ELBOW
0,1726466,8.0,20.0,1174.7999999821186,LAKE
0,1730489,8.0,10.0,1156.5,BIKE
0,1734506,1.0,0.0,913.4000000059604,OCTOPUS
0,1738521,8.0,10.0,660.4000000059605,OCTOPUS
0,1742545,4.0,50.0,1254.5999999940395,VAN
0,1746569,3.0,0.0,841.0999999940395,FOREST
0,1750601,8.0,30.0,904.0999999940396,OYSTER
0,1754617,6.0,0.0,977.0,SHELF
0,1758641,8.0,50.0,1011.2000000178814,ROACH
0,1762665,4.0,30.0,886.3000000119209,LADLE
0,1766681,3.0,40.0,2161.9000000059605,SOFA
0,1770706,3.0,0.0,1817.399999976158,GRAPE
0,1774745,3.0,0.0,877.5,STRAWBERRY
0,1778761,2.0,50.0,797.9000000059605,MOPED
0,1782777,2.0,0.0,636.2999999821186,PEACH
0,1786801,1.0,0.0,555.5999999940395,APPLE
0,1790818,8.0,30.0,828.1000000238419,SPOON
0,1794841,6.0,0.0,1740.9000000059605,PLUM
0,1798858,8.0,10.0,1339.0,PEACH
0,1802881,1.0,0.0,918.5,BLUEBERRY
0,1823281,1.0,0.0,796.5,ORANGE
0,1827305,,40.0,,CORKSCREW
0,1831331,8.0,90.0,757.2999999821186,CHEESECAKE
0,1835361,1.0,70.0,924.5999999940396,EYE
0,1839378,1.0,80.0,637.8000000119209,LAMB
0,1843402,7.0,20.0,903.7000000178814,FOREST
0,1847417,8.0,10.0,796.9000000059605,BLUEBERRY
0,1851442,6.0,70.0,998.1999999880792,TRAIN
0,1855474,2.0,0.0,1145.699999988079,ARM
0,1859495,7.0,20.0,779.7999999821186,PLUM
0,1863523,8.0,20.0,1578.9000000059605,APPLE
0,1867554,3.0,0.0,938.5999999940396,LEG
0,1871577,8.0,10.0,1347.5999999940395,LEG
0,1875602,8.0,30.0,858.2000000178814,GRAPE
0,1879626,4.0,0.0,1235.699999988079,NOSE
0,1883650,6.0,0.0,1457.300000011921,KNEE
0,1887674,7.0,80.0,806.0999999940395,PLANE
0,1891697,4.0,0.0,671.5,FINGERS
0,1895721,8.0,20.0,1327.0999999940395,ORANGE
0,1899737,2.0,0.0,941.9000000059604,GNAT
0,1903761,8.0,50.0,698.5,SPATULA
0,1907786,8.0,10.0,1602.0999999940395,GNAT
0,1911809,4.0,0.0,1296.2999999821186,FOOT
0,1915841,2.0,0.0,1199.0,PLIERS
0,1919866,1.0,0.0,599.3000000119209,TURTLE
0,1923889,1.0,0.0,688.0999999940395,BEE
0,1927914,7.0,0.0,928.4000000059604,COUCH
0,1931938,8.0,40.0,704.7000000178814,STRAWBERRY
0,1935961,4.0,0.0,1497.4000000059605,ROSE
0,1939993,7.0,20.0,903.6999999880792,NOSE
0,1944017,7.0,0.0,1307.800000011921,FISH
0,1948041,1.0,0.0,812.5,DOLPHIN
0,1952065,7.0,60.0,1304.199999988079,CAR
0,1956089,1.0,0.0,708.2999999821186,COFFEE
0,1960121,8.0,30.0,790.3999999761581,ARM
0,1964146,8.0,10.0,645.5,COUCH
0,1968169,1.0,0.0,675.8000000119209,PETUNIA
0,1972193,8.0,10.0,579.9000000059605,DOLPHIN
0,1976217,1.0,0.0,690.5,COLA
0,1980242,3.0,60.0,1373.300000011921,SHELF
0,1984273,8.0,30.0,544.0999999940395,KNEE
0,1988297,8.0,20.0,680.2000000178814,FISH
0,1992321,7.0,20.0,1084.0999999940395,FOOT
0,1996337,8.0,30.0,754.0999999940395,FINGERS
0,2000369,8.0,20.0,589.4000000059605,ROSE
0,2004394,8.0,110.0,1371.699999988079,MOTORCYCLE
0,2008417,4.0,80.0,882.9000000059605,BUS
0,2012441,3.0,0.0,1491.5999999940395,STAIRS
0,2016473,1.0,0.0,688.0,LION
0,2020489,7.0,0.0,1869.699999988079,FLOOR
0,2024514,5.0,0.0,1620.9000000059605,TULIP
0,2028537,6.0,20.0,931.2999999821186,COFFEE
0,2032561,7.0,30.0,1088.9000000059605,BEE
0,2036585,1.0,0.0,864.2999999821186,MOUNTAIN
0,2040609,7.0,10.0,1089.9000000059605,FLOOR
0,2044642,2.0,0.0,1166.300000011921,CREEK
0,2048666,1.0,0.0,734.0999999940395,CROWBAR
0,2052689,2.0,0.0,773.3000000119209,HAMMER
0,2198978,,0.0,,PLANKTON
0,2202994,8.0,10.0,982.7999999821186,MOUNTAIN
0,2207026,8.0,10.0,1023.2000000178814,CREEK
0,2211049,8.0,10.0,911.8000000119208,PLANKTON
0,2215081,7.0,110.0,770.5,CHAIR
0,2219106,7.0,20.0,905.3000000119208,STAIRS
0,2223138,2.0,0.0,832.4000000059605,FLY
0,2227171,1.0,0.0,1070.0,SPRUCE
0,2231194,2.0,0.0,951.8000000119208,MAPLE
0,2235226,6.0,0.0,994.2000000178814,PINE
0,2239257,7.0,20.0,1193.5,LION
0,2243281,2.0,0.0,796.5,CYPRESS
0,2247313,4.0,0.0,1119.5999999940395,WALNUT
0,2251337,5.0,0.0,1598.300000011921,WILLOW
0,2255370,7.0,50.0,1075.699999988079,PLIERS
0,2259402,7.0,10.0,716.4000000059605,PINE
0,2263425,8.0,50.0,1015.0,TURTLE
0,2267450,8.0,20.0,735.6999999880791,CROWBAR
0,2271482,8.0,20.0,1402.4000000059605,SPRUCE
0,2275522,2.0,0.0,1263.5,RUM
0,2279554,8.0,40.0,722.0,COLA
0,2283577,2.0,0.0,1412.699999988079,BOOKCASE
0,2287610,2.0,0.0,820.4000000059605,VALLEY
0,2291626,7.0,20.0,1091.0,MAPLE
0,2295658,7.0,0.0,1006.0,DISHWASHER
0,2299681,7.0,10.0,625.1999999880791,DISHWASHER
0,2303697,8.0,30.0,818.1999999880791,HAMMER
0,2307722,8.0,10.0,758.3000000119209,RUM
0,2311754,2.0,0.0,1182.0999999940395,IRON
0,2315785,1.0,0.0,1053.899999976158,SPINACH
0,2319819,7.0,10.0,852.9000000059605,BOOKCASE
0,2323843,4.0,0.0,1116.5999999940395,PEAS
0,2327874,3.0,0.0,997.1999999880792,LETTUCE
0,2331898,8.0,30.0,988.0,CYPRESS
0,2335930,2.0,0.0,943.0999999940396,HORSE
0,2339954,8.0,30.0,738.5,WALNUT
0,2343985,8.0,50.0,1512.0999999940395,TULIP
0,2348011,2.0,0.0,2455.4000000059605,TURKEY
0,2352042,8.0,40.0,902.0,FLY
0,2356057,8.0,10.0,708.5999999940395,LETTUCE
0,2360090,8.0,70.0,1112.199999988079,PETUNIA
0,2364122,7.0,0.0,1207.2000000178814,GOAT
0,2368137,8.0,20.0,773.5,PEAS
0,2372162,8.0,20.0,673.5999999940395,IRON
0,2376193,2.0,0.0,992.9000000059604,HEN
0,2380225,8.0,10.0,757.5999999940395,HEN
0,2384258,8.0,0.0,1153.0,PEAR
0,2388282,2.0,0.0,778.3999999761581,LEMON
0,2392307,8.0,10.0,637.0,GOAT
0,2396337,8.0,30.0,1066.5,VALLEY
0,2400362,1.0,0.0,837.2000000178814,BANANA
0,2404394,8.0,10.0,662.5,BANANA
0,2408418,8.0,0.0,1014.5,CHERRY
0,2412445,2.0,0.0,1077.5999999940395,LIME
0,2416474,8.0,20.0,1234.0999999940395,TURKEY
0,2420499,8.0,50.0,1030.399999976158,WILLOW
0,2424531,4.0,0.0,1297.7000000178814,CELERY
0,2428554,2.0,0.0,1251.800000011921,NOTEBOOK
0,2491363,8.0,10.0,1795.0,CELERY
0,2495394,7.0,0.0,789.3000000119209,CABBAGE
0,2499426,8.0,20.0,726.8000000119209,LEMON
0,2503458,3.0,0.0,1134.5999999940395,CAULIFLOWER
0,2507481,5.0,10.0,1140.7000000178814,NOTEBOOK
0,2511505,7.0,40.0,754.4000000059605,SPINACH
0,2515537,4.0,0.0,1145.800000011921,CARROT
0,2519570,5.0,0.0,918.600000023842,POTATO
0,2523602,8.0,10.0,792.0,CAULIFLOWER
0,2527625,8.0,10.0,676.5,POTATO
0,2531658,8.0,30.0,892.8000000119209,PEAR
0,2535690,8.0,10.0,656.7000000178814,CABBAGE
0,2539715,8.0,20.0,2371.899999976158,LIME
0,2543746,1.0,0.0,916.9000000059604,HAND
0,2547770,8.0,10.0,700.8000000119209,HAND
0,2551802,8.0,10.0,2425.7999999821186,CARROT
0,2555834,8.0,0.0,979.3000000119208,TOE
0,2559866,8.0,30.0,2387.5999999940395,CHERRY
0,2563897,1.0,0.0,864.6000000238419,COBBLER
0,2567929,8.0,0.0,2613.5,FUDGE
0,2571961,8.0,10.0,1089.7000000178814,FUDGE
0,2575994,2.0,0.0,1293.5999999940395,CAKE
0,2580025,1.0,0.0,1210.9000000059605,COLANDER
0,2584057,7.0,10.0,1235.199999988079,TOE
0,2588090,7.0,50.0,947.2000000178814,HORSE
0,2592121,7.0,0.0,999.5999999940396,CEILING
0,2596153,7.0,0.0,1892.0999999940395,PEELER
0,2600185,8.0,10.0,575.8000000119209,COBBLER
0,2604210,2.0,0.0,691.5999999940395,FOUNDATION
0,2608241,1.0,0.0,2499.5999999940395,CHEETAH
0,2612265,8.0,10.0,816.1999999880791,PEELER
0,2616290,8.0,10.0,789.0,FOUNDATION
0,2620314,1.0,0.0,1333.0999999940395,GLUE
0,2624345,8.0,20.0,1544.199999988079,COLANDER
0,2628377,8.0,0.0,671.3999999761581,SAW
0,2632402,7.0,0.0,1023.4000000059604,DRUM
0,2636433,7.0,0.0,2130.399999976158,BASS
0,2640465,3.0,0.0,1123.600000023842,PIANO
0,2644497,7.0,10.0,1031.7999999821186,CHEETAH
0,2648521,7.0,10.0,760.8000000119209,DRUM
0,2652545,3.0,0.0,1177.0,FLUTE
0,2656578,1.0,0.0,1530.5,BANJO
0,2660609,8.0,10.0,930.6999999880792,GLUE
0,2664649,7.0,0.0,1199.5999999940395,RIVER
0,2668674,8.0,10.0,989.7000000178814,RIVER
0,2672698,2.0,0.0,1552.2999999821186,PAPER
0,2676737,8.0,10.0,734.9000000059605,FLUTE
0,2680770,8.0,10.0,860.2999999821186,BANJO
0,2684801,8.0,10.0,731.5,PAPER
0,2688834,8.0,20.0,2284.0999999940395,PIANO
0,2692857,2.0,0.0,1066.2000000178814,ISLAND
0,2696891,7.0,30.0,1025.9000000059605,CAKE
0,2700921,8.0,0.0,673.1999999880791,CRAB
0,2704953,7.0,0.0,1022.0,CLOUD
0,2708977,1.0,0.0,542.2999999821186,HURRICANE
